@offmult.txt               
offmult.txt[1,0]: Type=1,Addr=E0,N attempt=2, N r/w=2*  ,1 ,0 
offmult.txt[2,0]: Type=1,Addr=E2,N attempt=2, N r/w=2*  ,1 ,0 
offmult.txt[3,0]: Type=1,Addr=E4,N attempt=2, N r/w=2*  ,1 ,0 
offmult.txt[4,0]: Type=1,Addr=E6,N attempt=2, N r/w=2*  ,1 ,0 
offmult.txt[5,0]: Type=1,Addr=E8,N attempt=2, N r/w=2*  ,1 ,0 
offmult.txt[6,0]: Type=1,Addr=EA,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[7,0]: Type=1,Addr=EC,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[8,0]: Type=1,Addr=EE,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[9,0]: Type=1,Addr=F0,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[10,0]: Type=1,Addr=F2,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[11,0]: Type=1,Addr=F4,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[12,0]: Type=1,Addr=F6,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[13,0]: Type=1,Addr=F8,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[14,0]: Type=1,Addr=FA,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[15,0]: Type=1,Addr=FC,N attempt=2, N r/w=-2;  ,1 ,0 
offmult.txt[16,0]: Type=1,Addr=FE,N attempt=2, N r/w=-2;  ,1 ,0 
ScriptRepeat set to 1000
@getdata.txt               
Base Type PSU 
 getdata.txt[2,0]: HV Update chan= E8  
 getdata.txt[92,0]: Sleep 300000 milliseconds 
 getdata.txt[93,0]: radc chan= E8 : 3C 3 80 3C (-1513.3V) PSU
 getdata.txt[94,0]: Sleep 500 milliseconds 
 getdata.txt[95,0]: rdac chan= E8 : volitile=92 (-1516.0V) saved=70 (-1447.4V) PSU
 getdata.txt[96,0]: rdac chan= E8 : volitile=92 (-1516.0V) saved=70 (-1447.4V) PSU
 getdata.txt[97,0]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[98,0]: Sleep 300000 milliseconds 
reopen script 
Base Type PSU 
 getdata.txt[2,1]: HV Update chan= E8  
 getdata.txt[3,1]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[4,1]: Sleep 500 milliseconds 
 getdata.txt[5,1]: rdac chan= E8 : volitile=83 (-1485.0V) saved=70 (-1447.4V) PSU
 getdata.txt[6,1]: rdac chan= E8 : volitile=83 (-1485.0V) saved=70 (-1447.4V) PSU
 getdata.txt[7,1]: radc chan= E8 : 3C 3 80 3C (-1513.3V) PSU
 getdata.txt[8,1]: Sleep 600000 milliseconds 
 getdata.txt[9,1]: radc chan= E8 : 36 1 80 36 (-1484.6V) PSU
 getdata.txt[10,1]: Sleep 500 milliseconds 
 getdata.txt[11,1]: rdac chan= E8 : volitile=84 (-1487.0V) saved=70 (-1447.4V) PSU
 getdata.txt[12,1]: rdac chan= E8 : volitile=84 (-1487.0V) saved=70 (-1447.4V) PSU
 getdata.txt[13,1]: radc chan= E8 : 36 1 80 36 (-1484.6V) PSU
 getdata.txt[14,1]: Sleep 300000 milliseconds 
 getdata.txt[15,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[16,1]: Sleep 500 milliseconds 
 getdata.txt[17,1]: rdac chan= E8 : volitile=85 (-1489.0V) saved=70 (-1447.4V) PSU
 getdata.txt[18,1]: rdac chan= E8 : volitile=85 (-1489.0V) saved=70 (-1447.4V) PSU
 getdata.txt[19,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[20,1]: Sleep 300000 milliseconds 
 getdata.txt[21,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[22,1]: Sleep 500 milliseconds 
 getdata.txt[23,1]: rdac chan= E8 : volitile=86 (-1491.1V) saved=70 (-1447.4V) PSU
 getdata.txt[24,1]: rdac chan= E8 : volitile=86 (-1491.1V) saved=70 (-1447.4V) PSU
 getdata.txt[25,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[26,1]: Sleep 300000 milliseconds 
 getdata.txt[27,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[28,1]: Sleep 500 milliseconds 
 getdata.txt[29,1]: rdac chan= E8 : volitile=87 (-1493.1V) saved=70 (-1447.4V) PSU
 getdata.txt[30,1]: rdac chan= E8 : volitile=87 (-1493.1V) saved=70 (-1447.4V) PSU
 getdata.txt[31,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[32,1]: Sleep 300000 milliseconds 
 getdata.txt[33,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[34,1]: Sleep 500 milliseconds 
 getdata.txt[35,1]: rdac chan= E8 : volitile=88 (-1495.2V) saved=70 (-1447.4V) PSU
 getdata.txt[36,1]: rdac chan= E8 : volitile=88 (-1495.2V) saved=70 (-1447.4V) PSU
 getdata.txt[37,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[38,1]: Sleep 300000 milliseconds 
 getdata.txt[39,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[40,1]: Sleep 500 milliseconds 
 getdata.txt[41,1]: rdac chan= E8 : volitile=89 (-1497.2V) saved=70 (-1447.4V) PSU
 getdata.txt[42,1]: rdac chan= E8 : volitile=89 (-1497.2V) saved=70 (-1447.4V) PSU
 getdata.txt[43,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[44,1]: Sleep 300000 milliseconds 
 getdata.txt[45,1]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[46,1]: Sleep 500 milliseconds 
 getdata.txt[47,1]: rdac chan= E8 : volitile=8A (-1499.3V) saved=70 (-1447.4V) PSU
 getdata.txt[48,1]: rdac chan= E8 : volitile=8A (-1499.3V) saved=70 (-1447.4V) PSU
 getdata.txt[49,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[50,1]: Sleep 300000 milliseconds 
 getdata.txt[51,1]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[52,1]: Sleep 500 milliseconds 
 getdata.txt[53,1]: rdac chan= E8 : volitile=8B (-1501.4V) saved=70 (-1447.4V) PSU
 getdata.txt[54,1]: rdac chan= E8 : volitile=8B (-1501.4V) saved=70 (-1447.4V) PSU
 getdata.txt[55,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[56,1]: Sleep 300000 milliseconds 
 getdata.txt[57,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[58,1]: Sleep 500 milliseconds 
 getdata.txt[59,1]: rdac chan= E8 : volitile=8C (-1503.5V) saved=70 (-1447.4V) PSU
 getdata.txt[60,1]: rdac chan= E8 : volitile=8C (-1503.5V) saved=70 (-1447.4V) PSU
 getdata.txt[61,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[62,1]: Sleep 300000 milliseconds 
 getdata.txt[63,1]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[64,1]: Sleep 500 milliseconds 
 getdata.txt[65,1]: rdac chan= E8 : volitile=8D (-1505.5V) saved=70 (-1447.4V) PSU
 getdata.txt[66,1]: rdac chan= E8 : volitile=8D (-1505.5V) saved=70 (-1447.4V) PSU
 getdata.txt[67,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[68,1]: Sleep 300000 milliseconds 
 getdata.txt[69,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[70,1]: Sleep 500 milliseconds 
 getdata.txt[71,1]: rdac chan= E8 : volitile=8E (-1507.6V) saved=70 (-1447.4V) PSU
 getdata.txt[72,1]: rdac chan= E8 : volitile=8E (-1507.6V) saved=70 (-1447.4V) PSU
 getdata.txt[73,1]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[74,1]: Sleep 300000 milliseconds 
 getdata.txt[75,1]: radc chan= E8 : 39 1 80 39 (-1499.0V) PSU
 getdata.txt[76,1]: Sleep 500 milliseconds 
 getdata.txt[77,1]: rdac chan= E8 : volitile=8F (-1509.7V) saved=70 (-1447.4V) PSU
 getdata.txt[78,1]: rdac chan= E8 : volitile=8F (-1509.7V) saved=70 (-1447.4V) PSU
 getdata.txt[79,1]: radc chan= E8 : 39 1 80 3C (-1499.0V) PSU
 getdata.txt[80,1]: Sleep 300000 milliseconds 
 getdata.txt[81,1]: radc chan= E8 : 3C 3 80 3C (-1513.3V) PSU
 getdata.txt[82,1]: Sleep 500 milliseconds 
 getdata.txt[83,1]: rdac chan= E8 : volitile=90 (-1511.8V) saved=70 (-1447.4V) PSU
 getdata.txt[84,1]: rdac chan= E8 : volitile=90 (-1511.8V) saved=70 (-1447.4V) PSU
 getdata.txt[85,1]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[86,1]: Sleep 300000 milliseconds 
 getdata.txt[87,1]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[88,1]: Sleep 500 milliseconds 
 getdata.txt[89,1]: rdac chan= E8 : volitile=91 (-1513.9V) saved=70 (-1447.4V) PSU
 getdata.txt[90,1]: rdac chan= E8 : volitile=91 (-1513.9V) saved=70 (-1447.4V) PSU
 getdata.txt[91,1]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[92,1]: Sleep 300000 milliseconds 
 getdata.txt[93,1]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[94,1]: Sleep 500 milliseconds 
 getdata.txt[95,1]: rdac chan= E8 : volitile=92 (-1516.0V) saved=70 (-1447.4V) PSU
 getdata.txt[96,1]: rdac chan= E8 : volitile=92 (-1516.0V) saved=70 (-1447.4V) PSU
 getdata.txt[97,1]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[98,1]: Sleep 300000 milliseconds 
reopen script 
Base Type PSU 
 getdata.txt[2,2]: HV Update chan= E8  
 getdata.txt[3,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[4,2]: Sleep 500 milliseconds 
 getdata.txt[5,2]: rdac chan= E8 : volitile=83 (-1485.0V) saved=70 (-1447.4V) PSU
 getdata.txt[6,2]: rdac chan= E8 : volitile=83 (-1485.0V) saved=70 (-1447.4V) PSU
 getdata.txt[7,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[8,2]: Sleep 600000 milliseconds 
 getdata.txt[9,2]: radc chan= E8 : 36 3 80 36 (-1484.6V) PSU
 getdata.txt[10,2]: Sleep 500 milliseconds 
 getdata.txt[11,2]: rdac chan= E8 : volitile=84 (-1487.0V) saved=70 (-1447.4V) PSU
 getdata.txt[12,2]: rdac chan= E8 : volitile=84 (-1487.0V) saved=70 (-1447.4V) PSU
 getdata.txt[13,2]: radc chan= E8 : 36 1 80 36 (-1484.6V) PSU
 getdata.txt[14,2]: Sleep 300000 milliseconds 
 getdata.txt[15,2]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[16,2]: Sleep 500 milliseconds 
 getdata.txt[17,2]: rdac chan= E8 : volitile=85 (-1489.0V) saved=70 (-1447.4V) PSU
 getdata.txt[18,2]: rdac chan= E8 : volitile=85 (-1489.0V) saved=70 (-1447.4V) PSU
 getdata.txt[19,2]: radc chan= E8 : 38 1 80 36 (-1494.2V) PSU
 getdata.txt[20,2]: Sleep 300000 milliseconds 
 getdata.txt[21,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[22,2]: Sleep 500 milliseconds 
 getdata.txt[23,2]: rdac chan= E8 : volitile=86 (-1491.1V) saved=70 (-1447.4V) PSU
 getdata.txt[24,2]: rdac chan= E8 : volitile=86 (-1491.1V) saved=70 (-1447.4V) PSU
 getdata.txt[25,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[26,2]: Sleep 300000 milliseconds 
 getdata.txt[27,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[28,2]: Sleep 500 milliseconds 
 getdata.txt[29,2]: rdac chan= E8 : volitile=87 (-1493.1V) saved=70 (-1447.4V) PSU
 getdata.txt[30,2]: rdac chan= E8 : volitile=87 (-1493.1V) saved=70 (-1447.4V) PSU
 getdata.txt[31,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[32,2]: Sleep 300000 milliseconds 
 getdata.txt[33,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[34,2]: Sleep 500 milliseconds 
 getdata.txt[35,2]: rdac chan= E8 : volitile=88 (-1495.2V) saved=70 (-1447.4V) PSU
 getdata.txt[36,2]: rdac chan= E8 : volitile=88 (-1495.2V) saved=70 (-1447.4V) PSU
 getdata.txt[37,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[38,2]: Sleep 300000 milliseconds 
 getdata.txt[39,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[40,2]: Sleep 500 milliseconds 
 getdata.txt[41,2]: rdac chan= E8 : volitile=89 (-1497.2V) saved=70 (-1447.4V) PSU
 getdata.txt[42,2]: rdac chan= E8 : volitile=89 (-1497.2V) saved=70 (-1447.4V) PSU
 getdata.txt[43,2]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[44,2]: Sleep 300000 milliseconds 
 getdata.txt[45,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[46,2]: Sleep 500 milliseconds 
 getdata.txt[47,2]: rdac chan= E8 : volitile=8A (-1499.3V) saved=70 (-1447.4V) PSU
 getdata.txt[48,2]: rdac chan= E8 : volitile=8A (-1499.3V) saved=70 (-1447.4V) PSU
 getdata.txt[49,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[50,2]: Sleep 300000 milliseconds 
 getdata.txt[51,2]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[52,2]: Sleep 500 milliseconds 
 getdata.txt[53,2]: rdac chan= E8 : volitile=8B (-1501.4V) saved=70 (-1447.4V) PSU
 getdata.txt[54,2]: rdac chan= E8 : volitile=8B (-1501.4V) saved=70 (-1447.4V) PSU
 getdata.txt[55,2]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[56,2]: Sleep 300000 milliseconds 
 getdata.txt[57,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[58,2]: Sleep 500 milliseconds 
 getdata.txt[59,2]: rdac chan= E8 : volitile=8C (-1503.5V) saved=70 (-1447.4V) PSU
 getdata.txt[60,2]: rdac chan= E8 : volitile=8C (-1503.5V) saved=70 (-1447.4V) PSU
 getdata.txt[61,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[62,2]: Sleep 300000 milliseconds 
 getdata.txt[63,2]: radc chan= E8 : 38 3 80 38 (-1494.2V) PSU
 getdata.txt[64,2]: Sleep 500 milliseconds 
 getdata.txt[65,2]: rdac chan= E8 : volitile=8D (-1505.5V) saved=70 (-1447.4V) PSU
 getdata.txt[66,2]: rdac chan= E8 : volitile=8D (-1505.5V) saved=70 (-1447.4V) PSU
 getdata.txt[67,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[68,2]: Sleep 300000 milliseconds 
 getdata.txt[69,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[70,2]: Sleep 500 milliseconds 
 getdata.txt[71,2]: rdac chan= E8 : volitile=8E (-1507.6V) saved=70 (-1447.4V) PSU
 getdata.txt[72,2]: rdac chan= E8 : volitile=8E (-1507.6V) saved=70 (-1447.4V) PSU
 getdata.txt[73,2]: radc chan= E8 : 38 1 80 38 (-1494.2V) PSU
 getdata.txt[74,2]: Sleep 300000 milliseconds 
 getdata.txt[75,2]: radc chan= E8 : 3C 1 80 39 (-1513.3V) PSU
 getdata.txt[76,2]: Sleep 500 milliseconds 
 getdata.txt[77,2]: rdac chan= E8 : volitile=8F (-1509.7V) saved=70 (-1447.4V) PSU
 getdata.txt[78,2]: rdac chan= E8 : volitile=8F (-1509.7V) saved=70 (-1447.4V) PSU
 getdata.txt[79,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[80,2]: Sleep 300000 milliseconds 
 getdata.txt[81,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[82,2]: Sleep 500 milliseconds 
 getdata.txt[83,2]: rdac chan= E8 : volitile=90 (-1511.8V) saved=70 (-1447.4V) PSU
 getdata.txt[84,2]: rdac chan= E8 : volitile=90 (-1511.8V) saved=70 (-1447.4V) PSU
 getdata.txt[85,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[86,2]: Sleep 300000 milliseconds 
 getdata.txt[87,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[88,2]: Sleep 500 milliseconds 
 getdata.txt[89,2]: rdac chan= E8 : volitile=91 (-1513.9V) saved=70 (-1447.4V) PSU
 getdata.txt[90,2]: rdac chan= E8 : volitile=91 (-1513.9V) saved=70 (-1447.4V) PSU
 getdata.txt[91,2]: radc chan= E8 : 3C 3 80 3C (-1513.3V) PSU
 getdata.txt[92,2]: Sleep 300000 milliseconds 
 getdata.txt[93,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[94,2]: Sleep 500 milliseconds 
 getdata.txt[95,2]: rdac chan= E8 : volitile=92 (-1516.0V) saved=70 (-1447.4V) PSU
 getdata.txt[96,2]: rdac chan= E8 : volitile=92 (-1516.0V) saved=70 (-1447.4V) PSU
 getdata.txt[97,2]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[98,2]: Sleep 300000 milliseconds 
reopen script 
Base Type PSU 
 getdata.txt[2,3]: HV Update chan= E8  
 getdata.txt[3,3]: radc chan= E8 : 3C 1 80 3C (-1513.3V) PSU
 getdata.txt[4,3]: Sleep 500 milliseconds 
 getdata.txt[5,3]: rdac chan= E8 : volitile=83 (-1485.0V) saved=70 (-1447.4V) PSU
 getdata.txt[6,3]: rdac chan= E8 : volitile=83 (-1485.0V) saved=70 (-1447.4V) PSU
